y,x0,x1,x2,x3,x4,x5,x6,x7
1.75,A0,A4,A0,,150.0,10,A0,A1
20.9,A0,A4,A0,190.0,100.0,3,A1,A1
3.75,A1,A4,A1,116.0,125.0,3,A0,A1
0.9,A1,A2,A1,60.0,150.0,9,A0,A0
1.5,A0,A3,A1,116.0,150.0,1,A0,A1
1.5,A0,A0,A1,100.0,150.0,0,A0,A1
2.8,A1,A0,A1,101.0,150.0,3,A1,A2
1.3,A0,A2,A1,60.0,125.0,10,A0,A1
7.9,A1,A5,A0,122.0,125.0,10,A0,A1
0.0,A0,A7,A1,150.0,150.0,12,A1,A1
3.75,A0,A4,A1,140.0,150.0,4,A0,A1
8.999,A0,A8,A1,150.0,125.0,6,A1,A1
1.2,A1,A4,A1,82.0,150.0,7,A1,A0
1.4,A1,A4,A1,165.0,150.0,10,A0,A1
1.99,A0,A8,A1,75.0,150.0,6,A1,A0
1.2,A1,A5,A1,,100.0,6,A0,A1
3.3,A0,A4,A2,0.0,150.0,7,A1,A2
10.0,A1,,A2,0.0,150.0,0,A2,A2
4.7,A1,A0,A1,105.0,150.0,9,A1,A1
0.5,A0,A0,A1,75.0,150.0,12,A0,A0
9.0,A0,A5,A0,0.0,150.0,12,A0,A2
3.2,A1,A2,A1,68.0,80.0,6,A0,A1
1.4,A0,A7,A1,110.0,150.0,0,A1,A2
7.5,A0,A2,A1,97.0,50.0,10,A0,A1
3.9,A0,,A0,231.0,150.0,4,A0,A1
14.98,A0,A2,A1,101.0,20.0,1,A0,A1
1.899,A0,A3,A1,105.0,150.0,3,A0,A1
8.299,A1,A4,A1,110.0,150.0,12,A1,A1
11.444,A1,,A0,160.0,150.0,9,A1,A1
0.8,A1,A2,A1,65.0,150.0,3,A0,A1
0.43,A0,A2,A1,0.0,150.0,7,A0,A1
1.95,A1,,A1,90.0,150.0,11,A2,A1
2.9,A1,A7,A1,115.0,150.0,9,A0,A2
0.35,A1,A0,A1,0.0,150.0,3,A0,A1
13.9,A0,A5,A1,110.0,50.0,12,A1,A1
26.5,A1,A8,A1,150.0,30.0,10,A1,A1
0.575,A1,A0,A0,150.0,150.0,2,A1,A0
1.79,A0,A4,A1,101.0,150.0,5,A0,A1
1.85,A1,A2,A1,58.0,150.0,1,A0,A2
0.4,A1,A3,A1,130.0,150.0,0,A2,A2
3.3,A1,A0,A2,0.0,150.0,0,A1,A2
13.8,A0,A6,A0,200.0,100.0,6,A0,A1
2.3,A1,A3,A1,230.0,150.0,12,A0,A1
4.18,A1,A3,A0,150.0,150.0,11,A1,A1
34.5,A0,A4,A0,204.0,30.0,1,A1,A1
0.55,A1,,A0,0.0,150.0,4,A0,A2
5.9,A1,A2,A1,82.0,30.0,12,A0,A1
6.4,A0,A6,A0,84.0,60.0,9,A0,A1
1.09,A0,A2,A1,58.0,150.0,1,A0,A1
5.2,A1,A7,A1,116.0,125.0,10,A0,A1
2.95,A0,A2,A1,,80.0,2,A0,A1
1.4,A1,A2,A1,75.0,125.0,3,A0,A1
8.75,A0,A2,A1,87.0,30.0,9,A0,A1
0.625,A0,A4,A2,0.0,150.0,0,A2,A1
44.2,A0,A5,A0,239.0,125.0,7,A1,A1
0.83,A0,A2,A1,60.0,125.0,8,A0,A1
11.95,A0,A0,A1,143.0,150.0,2,A1,A1
4.45,A1,A7,A1,75.0,150.0,4,A0,A1
1.0,A0,A2,A1,60.0,5.0,12,A0,A1
0.59,A1,A2,A1,75.0,150.0,10,A0,A1
3.55,A0,A2,A1,,125.0,12,A0,A1
6.5,A1,A4,A1,193.0,125.0,6,A0,A1
2.5,A0,A2,A1,115.0,150.0,1,A0,A1
14.999,A0,A3,A0,190.0,150.0,8,A1,A1
2.2,A0,A0,A1,85.0,150.0,12,A1,A0
1.7,A0,A0,A1,164.0,150.0,0,A2,A0
3.5,A0,A4,A1,150.0,150.0,9,A0,A1
5.25,A1,A0,A1,,150.0,1,A1,A1
1.45,A0,A4,A1,95.0,150.0,1,A1,A1
23.9,A1,A0,A0,204.0,150.0,4,A1,A1
9.3,A1,A3,A1,122.0,100.0,3,A0,A1
8.5,A1,A4,A2,0.0,70.0,2,A0,A1
9.15,A1,A5,A0,247.0,150.0,2,A0,A1
14.99,A1,A0,A0,197.0,150.0,2,A1,A1
6.4,A1,A4,A0,224.0,150.0,6,A1,A1
15.9,A1,,A1,143.0,40.0,11,A0,A1
7.6,A0,A3,A1,,150.0,4,A0,A1
10.0,A1,A3,A2,,150.0,5,A0,A1
2.55,A0,A6,A1,,150.0,12,A0,A1
4.2,A1,,A1,190.0,125.0,6,A0,A1
10.2,A0,A5,A1,140.0,125.0,1,A1,A1
4.9,A0,A7,A1,102.0,125.0,4,A2,A1
13.5,A1,A4,A1,179.0,50.0,11,A0,A1
1.8,A1,A7,A1,193.0,150.0,5,A2,A1
2.455,A1,A8,A1,116.0,150.0,11,A1,A1
4.3,A0,A3,A1,143.0,150.0,6,A0,A2
0.599,A0,A2,A1,54.0,150.0,1,A0,A1
1.39,A1,A4,A1,90.0,150.0,3,A0,A1
13.44,A0,A2,A1,86.0,50.0,9,A0,A1
7.499,A0,A5,A0,0.0,150.0,5,A2,A2
0.8,A1,A4,A1,150.0,150.0,0,A2,A1
13.25,A1,A4,A1,143.0,80.0,5,A0,A1
1.7,A1,A2,A1,60.0,70.0,7,A0,A1
3.5,A1,A1,A1,78.0,150.0,7,A0,A2
10.5,A0,A8,A0,,40.0,5,A1,A1
0.45,A1,A7,A1,45.0,150.0,0,A0,A2
1.209,A0,A2,A1,60.0,90.0,8,A0,A1
6.999,A1,A0,A1,75.0,10.0,1,A0,A1
1.0,A1,A4,A1,98.0,150.0,7,A0,A0
37.8,A0,A4,A1,190.0,30.0,11,A1,A1
4.2,A1,A2,A1,69.0,100.0,3,A0,A1
3.2,A0,A4,A1,,150.0,3,A0,A2
7.777,A0,A4,A1,,100.0,4,A0,A1
0.499,A1,A2,A1,60.0,150.0,3,A0,A0
0.39,A0,A6,A1,75.0,150.0,8,A0,A2
9.9,A1,A8,A1,0.0,150.0,3,A1,A1
15.8,A0,A4,A1,,50.0,9,A0,A2
6.5,A0,A2,A0,54.0,50.0,4,A1,A1
0.999,A0,A2,A1,75.0,150.0,3,A0,A2
2.999,A0,A2,A1,50.0,125.0,0,A0,A1
4.999,A1,A2,A1,101.0,125.0,9,A0,A1
10.2,A1,A2,A0,,50.0,9,A0,A1
1.399,A1,A4,A2,150.0,150.0,6,A1,A1
39.999,A0,A6,A0,,50.0,4,A0,A1
6.2,A1,A2,A1,61.0,90.0,5,A0,A1
1.0,A1,A4,A1,75.0,150.0,0,A2,A2
5.3,A1,A5,A0,140.0,150.0,3,A1,A1
2.75,A1,A2,A1,75.0,150.0,12,A0,A1
17.52,A1,A7,A0,105.0,40.0,9,A1,A1
0.0,A1,A0,A0,136.0,150.0,1,A0,A2
1.0,A0,A4,A1,132.0,150.0,3,A0,A1
0.65,A1,A7,A2,116.0,150.0,7,A0,A2
3.95,A1,A2,A1,90.0,150.0,5,A1,A1
4.45,A1,,A0,170.0,150.0,7,A0,A1
11.4,A1,A2,A1,95.0,20.0,5,A1,A1
4.49,A0,A4,A1,193.0,150.0,9,A0,A1
3.95,A0,A0,A1,102.0,150.0,7,A1,A1
2.19,A1,A4,A0,0.0,150.0,0,A2,A0
6.5,A0,A8,A1,116.0,70.0,9,A0,A1
13.8,A0,A8,A1,131.0,125.0,6,A1,A1
1.45,A0,A4,A1,69.0,150.0,1,A1,A1
0.39,A1,A2,A1,60.0,150.0,10,A0,A1
3.995,A0,A0,A1,131.0,125.0,7,A0,A1
1.98,A1,A2,A1,75.0,150.0,12,A0,A1
0.5,A1,A7,A1,0.0,150.0,0,A0,A1
0.45,A1,A2,A1,50.0,150.0,3,A0,A0
6.25,A1,A2,A1,82.0,60.0,3,A0,A1
5.95,A0,A8,A1,125.0,125.0,6,A0,A1
8.99,A0,,A0,174.0,150.0,12,A1,A1
2.699,A0,A2,A1,90.0,150.0,0,A2,A2
4.75,A1,A8,A1,140.0,150.0,7,A1,A1
4.8,A1,,A1,54.0,20.0,6,A0,A2
15.2,A0,A0,A1,140.0,50.0,4,A1,A1
2.59,A0,A0,A0,207.0,150.0,1,A3,A2
0.5,A0,A2,A1,60.0,150.0,6,A0,A0
0.999,A0,A2,A1,40.0,150.0,1,A0,A1
3.5,A0,A4,A2,109.0,150.0,2,A1,A1
14.65,A0,A6,A0,122.0,40.0,5,A0,A1
29.0,A1,A4,A0,204.0,60.0,11,A1,A1
15.5,A0,A6,A1,120.0,10.0,3,A0,A1
2.3,A0,A2,A1,60.0,150.0,5,A0,A1
4.6,A1,A4,A1,0.0,40.0,7,A0,A2
1.15,A0,A0,A1,75.0,150.0,12,A0,A1
9.75,A1,A8,A1,102.0,90.0,5,A0,A1
0.899,A0,A2,A1,60.0,150.0,7,A2,A1
6.5,A1,A4,A1,80.0,150.0,8,A0,A1
4.899,A0,A5,A1,129.0,125.0,9,A0,A0
0.2,A0,,A1,0.0,125.0,7,A0,A0
1.4,A1,A2,A1,80.0,150.0,5,A0,A1
1.79,A0,A4,A1,90.0,150.0,9,A0,A2
0.88,A1,A4,A1,80.0,125.0,3,A2,A1
0.999,A1,,A1,54.0,150.0,0,A0,A2
6.8,A0,A6,A1,131.0,150.0,8,A0,A1
18.5,A0,A0,A1,150.0,80.0,5,A1,A1
19.95,A0,A2,A1,184.0,40.0,10,A0,A1
1.0,A1,A2,A1,60.0,70.0,12,A0,A1
1.8,A1,A4,A1,116.0,150.0,6,A1,A1
1.8,A1,A4,A1,101.0,150.0,7,A1,A1
8.5,A1,A4,A0,286.0,150.0,6,A0,A1
6.0,A1,A8,A1,102.0,150.0,6,A1,A1
1.659,A1,A8,A1,,150.0,8,A1,A0
2.8,A0,A2,A1,90.0,150.0,9,A2,A1
0.599,A0,A7,A1,144.0,150.0,3,A2,A1
2.799,A0,A0,A1,136.0,150.0,6,A1,A1
11.99,A0,A2,A1,,20.0,2,A0,A1
3.799,A1,A0,A1,150.0,150.0,5,A1,A1
6.45,A1,A4,A1,129.0,150.0,1,A0,A1
1.5,A1,A2,A0,,125.0,5,A0,A1
3.3,A0,A8,A1,102.0,150.0,3,A1,A1
2.0,A0,A0,A1,0.0,150.0,0,A0,A0
4.5,A1,A7,A0,0.0,150.0,12,A2,A1
3.0,A0,A2,A1,0.0,5.0,0,A1,A1
2.59,A0,A0,A1,131.0,150.0,10,A1,A1
14.8,A1,A0,A0,197.0,5.0,9,A1,A1
1.8,A1,A4,A1,75.0,125.0,10,A0,A1
3.65,A0,A6,A1,0.0,125.0,1,A0,A2
1.25,A0,A7,A1,144.0,150.0,7,A2,A1
4.39,A0,A0,A1,,150.0,8,A0,A1
2.79,A1,A2,A1,64.0,150.0,8,A0,A1
2.65,A1,A7,A1,107.0,150.0,5,A2,A1
0.0,A1,A4,A1,101.0,150.0,0,A0,A2
10.3,A1,A5,A1,150.0,100.0,7,A1,A1
3.9,A0,A6,A1,131.0,125.0,8,A0,A1
0.0,A0,A4,A1,,30.0,8,A2,A2
5.8,A0,A7,A1,115.0,150.0,0,A1,A1
0.6,A0,A0,A1,90.0,150.0,3,A1,A0
0.55,A1,A4,A1,110.0,150.0,0,A0,A2
6.7,A0,A2,A1,60.0,50.0,6,A0,A0
0.45,A1,A7,A1,0.0,60.0,0,A0,A2
7.95,A0,A4,A1,105.0,150.0,2,A0,A1
9.0,A1,A0,A1,170.0,150.0,0,A1,A1
0.85,A1,A2,A1,50.0,20.0,8,A0,A2
10.0,A0,A2,A2,,50.0,0,A0,A2
2.399,A0,A4,A0,102.0,150.0,1,A0,A1
14.5,A0,A8,A1,140.0,150.0,5,A1,A1
3.549,A0,A0,A1,105.0,100.0,8,A1,A1
0.0,A1,A8,A1,0.0,150.0,8,A1,A0
2.999,A1,A5,A1,69.0,60.0,4,A0,A1
6.8,A0,A3,A1,150.0,150.0,5,A1,A1
1.199,A1,A0,A1,60.0,150.0,4,A0,A1
1.0,A1,,A2,75.0,125.0,8,A0,A0
4.999,A1,A0,A1,105.0,150.0,9,A1,A1
13.55,A1,A0,A1,140.0,90.0,5,A1,A1
18.499,A0,A6,A1,330.0,30.0,6,A0,A1
2.299,A1,A7,A1,0.0,150.0,5,A0,A1
0.5,A0,A4,A1,126.0,150.0,6,A2,A1
2.1,A1,A4,A2,,150.0,0,A0,A2
4.1,A0,A4,A1,109.0,150.0,3,A1,A1
4.49,A0,A6,A1,109.0,150.0,3,A0,A1
2.9,A1,A4,A2,211.0,150.0,11,A0,A2
1.2,A0,A7,A0,0.0,150.0,0,A0,A2
2.8,A1,A7,A0,77.0,100.0,9,A2,A1
0.999,A0,,A1,0.0,150.0,7,A0,A1
2.9,A0,A4,A1,,150.0,10,A0,A1
17.5,A0,A0,A1,140.0,60.0,4,A1,A1
1.1,A1,A2,A1,82.0,150.0,3,A0,A1
4.3,A1,A8,A1,90.0,150.0,2,A1,A1
3.4,A0,A2,A1,55.0,125.0,1,A2,A1
3.85,A1,A0,A1,101.0,150.0,2,A1,A0
0.5,A0,A7,A2,101.0,150.0,0,A2,A2
2.0,A0,A7,A1,0.0,150.0,3,A0,A0
3.35,A0,,A1,82.0,125.0,9,A1,A0
4.2,A1,A2,A1,75.0,125.0,2,A0,A1
0.001,A1,A7,A2,0.0,150.0,0,A0,A2
5.2,A0,A3,A1,,150.0,2,A0,A1
1.1,A1,,A1,116.0,150.0,4,A0,A1
16.95,A1,A8,A1,174.0,150.0,9,A1,A1
7.99,A1,A4,A1,170.0,125.0,10,A1,A1
1.95,A0,A4,A1,75.0,150.0,7,A0,A1
3.999,A0,A4,A0,0.0,150.0,0,A1,A2
5.5,A1,A4,A0,286.0,150.0,3,A3,A1
0.49,A1,A4,A1,75.0,150.0,6,A0,A1
6.199,A0,A0,A1,170.0,150.0,8,A1,A1
7.35,A1,A5,A1,75.0,80.0,11,A0,A1
0.5,A1,A2,A1,65.0,150.0,12,A0,A1
7.5,A0,A2,A1,0.0,50.0,0,A2,A2
1.7,A0,A2,A1,75.0,150.0,11,A1,A1
3.999,A0,A0,A1,150.0,150.0,6,A1,A1
25.0,A1,A0,A1,170.0,80.0,6,A1,A1
1.8,A1,A0,A1,105.0,150.0,12,A0,A1
1.3,A1,A0,A0,100.0,150.0,11,A0,A2
3.2,A0,A8,A1,116.0,150.0,12,A1,A1
4.099,A1,A0,A1,101.0,150.0,10,A1,A1
3.425,A0,A4,A1,75.0,150.0,6,A0,A1
3.299,A1,,A1,90.0,150.0,2,A2,A2
0.0,A0,,A1,0.0,125.0,9,A0,A1
0.9,A0,A1,A1,75.0,150.0,8,A1,A1
2.0,A0,,A1,107.0,150.0,12,A1,A2
0.095,A0,A2,A2,135.0,125.0,0,A0,A2
1.0,A0,A7,A1,60.0,150.0,1,A2,A1
1.59,A1,A2,A1,50.0,150.0,3,A0,A2
10.299,A1,A8,A1,125.0,150.0,10,A1,A1
6.39,A1,A2,A1,80.0,150.0,5,A1,A1
1.2,A1,A6,A1,107.0,150.0,7,A3,A0
0.7,A0,A0,A1,75.0,150.0,3,A0,A1
0.3,A0,A2,A1,0.0,150.0,2,A1,A1
0.85,A0,A4,A1,90.0,150.0,0,A0,A1
1.5,A0,,A1,128.0,150.0,5,A0,A1
2.85,A1,A0,A1,90.0,125.0,12,A1,A1
1.75,A1,A2,A1,,150.0,12,A0,A1
0.5,A0,A4,A0,90.0,60.0,3,A0,A1
1.699,A0,A2,A1,75.0,150.0,11,A0,A1
0.75,A1,A4,A1,90.0,150.0,3,A0,A1
9.65,A0,A0,A0,143.0,150.0,6,A1,A1
2.49,A0,A2,A1,68.0,150.0,6,A1,A1
6.699,A1,A2,A0,71.0,40.0,10,A0,A1
2.75,A0,A0,A1,86.0,150.0,9,A1,A1
14.75,A1,A0,A1,160.0,90.0,2,A0,A1
0.777,A1,A2,A1,60.0,150.0,10,A0,A2
0.15,A0,A4,A2,60.0,150.0,0,A0,A0
5.399,A1,A0,A1,193.0,150.0,4,A1,A1
1.899,A1,A4,A1,73.0,90.0,12,A0,A1
0.7,A1,A0,A0,125.0,150.0,7,A0,A0
1.5,A1,A3,A1,116.0,150.0,2,A0,A0
4.9,A0,A4,A1,140.0,150.0,8,A1,A1
4.9,A1,A4,A1,224.0,150.0,1,A0,A1
2.35,A1,A2,A1,60.0,90.0,2,A0,A1
8.599,A1,A4,A0,231.0,150.0,5,A1,A0
11.0,A0,A0,A0,190.0,150.0,11,A1,A1
0.9,A1,A2,A1,0.0,150.0,0,A0,A1
3.9,A1,A4,A1,150.0,150.0,12,A0,A1
0.0,A0,A2,A1,55.0,125.0,12,A0,A0
5.9,A0,,A1,60.0,70.0,6,A0,A1
5.5,A0,A3,A1,170.0,150.0,3,A1,A1
27.85,A0,A0,A0,265.0,100.0,2,A1,A1
17.0,A0,A6,A1,140.0,70.0,4,A1,A1
1.299,A1,A6,A0,54.0,150.0,6,A0,A1
2.59,A0,A0,A0,163.0,150.0,5,A1,A1
34.9,A0,,A0,,50.0,0,A1,A2
4.999,A1,A3,A1,193.0,150.0,7,A0,A2
1.5,A1,A2,A1,69.0,125.0,5,A0,A1
1.6,A1,A7,A1,0.0,20.0,0,A2,A2
1.75,A0,A4,A1,,150.0,7,A3,A2
2.0,A0,A4,A1,90.0,150.0,4,A1,A0
3.98,A0,A2,A1,75.0,80.0,5,A0,A1
2.399,A1,A4,A1,118.0,150.0,6,A0,A1
7.25,A0,A8,A1,151.0,150.0,3,A1,A0
10.0,A1,A7,A1,0.0,40.0,7,A2,A1
3.69,A1,A4,A1,75.0,150.0,1,A2,A1
5.1,A1,A2,A1,80.0,40.0,1,A0,A1
2.65,A0,A7,A0,60.0,125.0,0,A0,A2
1.0,A0,A0,A0,150.0,150.0,1,A6,A1
2.65,A0,A4,A0,116.0,90.0,11,A0,A1
1.499,A0,,A1,60.0,150.0,8,A0,A1
0.75,A1,A4,A1,0.0,150.0,3,A1,A2
5.9,A1,A2,A1,63.0,125.0,8,A0,A1
24.5,A1,,A1,220.0,40.0,11,A0,A1
32.5,A1,,A0,306.0,60.0,9,A0,A1
5.5,A0,A2,A2,71.0,60.0,6,A0,A1
7.4,A0,A0,A1,150.0,125.0,12,A0,A2
16.5,A1,A3,A1,240.0,150.0,10,A1,A2
5.9,A1,A1,A1,116.0,125.0,11,A0,A1
0.9,A1,A3,A2,0.0,80.0,1,A2,A1
0.777,A1,A8,A1,145.0,150.0,8,A0,A0
3.04,A0,A4,A1,82.0,125.0,10,A1,A1
25.8,A0,A8,A0,265.0,125.0,11,A1,A1
3.2,A1,A2,A1,54.0,150.0,1,A0,A1
4.5,A1,A4,A1,,150.0,10,A0,A1
6.0,A1,A2,A1,60.0,20.0,6,A0,A1
2.999,A0,A2,A1,92.0,150.0,5,A0,A1
10.8,A0,,A0,233.0,150.0,12,A1,A1
1.5,A0,A4,A1,75.0,150.0,7,A0,A1
9.5,A0,A1,A1,110.0,40.0,10,A0,A2
6.3,A1,A2,A1,,70.0,10,A0,A1
3.95,A1,A0,A0,150.0,150.0,11,A1,A1
2.0,A0,A7,A1,75.0,150.0,0,A2,A2
2.85,A1,A4,A1,150.0,150.0,5,A0,A1
6.3,A0,A8,A1,109.0,150.0,1,A1,A1
0.35,A0,A2,A1,,150.0,1,A0,A0
0.0,A0,A2,A1,0.0,70.0,0,A0,A0
1.7,A0,A4,A1,90.0,150.0,3,A2,A1
0.8,A0,A4,A1,101.0,150.0,5,A0,A1
2.0,A1,A4,A1,,150.0,0,A0,A1
13.4,A0,A4,A1,,40.0,12,A0,A1
4.7,A0,A7,A1,140.0,150.0,4,A1,A2
0.85,A1,A2,A2,45.0,100.0,5,A0,A0
33.9,A1,A3,A0,170.0,40.0,4,A1,A1
1.3,A0,,A1,67.0,150.0,4,A0,A1
1.5,A0,A2,A1,75.0,125.0,0,A0,A1
4.8,A0,A2,A1,80.0,150.0,9,A1,A1
8.5,A0,,A1,105.0,150.0,6,A1,A1
1.333,A1,A7,A1,68.0,150.0,9,A1,A2
0.3,A1,A8,A1,90.0,150.0,4,A0,A0
0.2,A0,A4,A0,113.0,150.0,5,A0,A2
6.6,A0,A2,A1,,90.0,0,A1,A2
1.7,A1,A4,A1,101.0,150.0,3,A0,A0
0.8,A1,A2,A1,75.0,90.0,1,A0,A1
2.5,A0,A8,A1,90.0,150.0,3,A1,A2
8.0,A0,A0,A0,156.0,30.0,8,A0,A1
2.9,A0,A8,A1,95.0,150.0,12,A1,A2
2.5,A0,A7,A1,105.0,150.0,4,A1,A1
0.95,A1,A7,A2,0.0,150.0,7,A0,A1
1.95,A0,A4,A1,75.0,150.0,6,A0,A1
3.4,A1,A4,A1,,70.0,5,A0,A1
1.5,A0,A3,A0,136.0,125.0,1,A0,A1
0.6,A1,A7,A1,0.0,150.0,0,A0,A2
0.6,A0,A7,A1,100.0,150.0,8,A2,A1
1.2,A1,A7,A1,0.0,150.0,10,A0,A2
8.499,A0,A2,A1,116.0,70.0,12,A0,A2
5.49,A1,A8,A1,109.0,150.0,7,A1,A1
6.9,A1,A0,A2,190.0,150.0,0,A1,A1
7.2,A1,A0,A1,116.0,150.0,12,A1,A2
4.5,A0,A8,A1,,150.0,8,A1,A1
4.0,A1,A0,A1,116.0,150.0,0,A1,A2
2.99,A0,A3,A1,197.0,150.0,0,A0,A1
5.9,A0,A2,A1,69.0,60.0,3,A0,A1
2.7,A0,A0,A2,0.0,150.0,0,A1,A2
4.5,A0,A8,A1,0.0,150.0,8,A1,A2
3.8,A1,A2,A1,95.0,125.0,6,A0,A1
4.399,A0,A4,A1,131.0,150.0,5,A1,A1
2.49,A1,A4,A1,90.0,150.0,1,A1,A1
6.0,A1,A8,A0,102.0,150.0,4,A0,A1
1.799,A1,A8,A1,75.0,150.0,4,A4,A1
0.84,A0,A4,A1,88.0,150.0,1,A0,A1
10.9,A0,A0,A0,224.0,150.0,4,A1,A1
1.0,A0,A7,A1,,150.0,0,A0,A1
5.75,A0,A5,A1,48.0,70.0,11,A0,A1
11.499,A0,A2,A1,86.0,70.0,1,A0,A1
19.0,A1,A6,A1,105.0,40.0,6,A1,A1
0.999,A0,A1,A1,75.0,150.0,1,A1,A1
0.39,A1,A4,A1,136.0,150.0,2,A0,A1
15.5,A0,A3,A0,272.0,150.0,1,A0,A2
7.15,A0,A4,A0,204.0,150.0,4,A1,A1
1.999,A0,A4,A1,105.0,150.0,5,A0,A1
17.9,A0,A5,A0,218.0,70.0,1,A1,A1
3.8,A1,A4,A1,116.0,150.0,6,A1,A2
4.75,A1,A0,A0,177.0,150.0,8,A1,A1
0.555,A0,A2,A1,50.0,150.0,12,A2,A1
66.8,A1,A5,A0,258.0,40.0,4,A1,A1
2.199,A0,A4,A1,0.0,150.0,0,A2,A2
0.4,A0,A7,A1,,150.0,1,A0,A2
19.59,A0,A0,A0,143.0,100.0,10,A1,A1
4.35,A1,A6,A1,98.0,150.0,4,A0,A1
6.0,A1,A8,A0,140.0,150.0,8,A1,A1
35.98,A0,A3,A0,333.0,125.0,8,A0,A1
0.45,A0,A4,A1,116.0,150.0,8,A2,A2
3.0,A1,A4,A1,,150.0,5,A0,A0
3.75,A0,A8,A1,102.0,150.0,2,A1,A2
1.998,A1,A2,A1,80.0,150.0,1,A0,A1
1.999,A1,A4,A1,143.0,150.0,1,A1,A1
6.999,A1,A4,A0,,150.0,10,A1,A1
0.58,A1,A2,A1,39.0,150.0,5,A0,A1
3.2,A0,A4,A1,118.0,150.0,5,A0,A1
0.999,A1,A4,A1,125.0,150.0,10,A0,A1
5.9,A0,A7,A1,116.0,150.0,10,A0,A2
7.25,A1,A4,A0,82.0,80.0,6,A1,A1
0.45,A1,A2,A1,0.0,5.0,0,A2,A2
8.4,A0,A4,A1,143.0,150.0,6,A1,A1
6.6,A0,A2,A1,75.0,20.0,12,A0,A1
1.7,A0,A4,A0,192.0,150.0,2,A2,A2
0.999,A0,A2,A1,0.0,150.0,11,A0,A1
31.5,A1,A5,A0,177.0,20.0,11,A1,A1
0.9,A0,A4,A1,72.0,150.0,6,A2,A2
6.999,A0,A4,A1,102.0,150.0,5,A2,A1
0.6,A1,A2,A1,60.0,100.0,10,A0,A0
1.0,A1,A2,A1,,125.0,3,A0,A2
2.2,A0,A4,A1,,150.0,12,A0,A1
1.25,A1,A2,A1,,150.0,1,A0,A1
0.3,A0,A7,A1,0.0,150.0,11,A2,A2
0.15,A1,A7,A2,0.0,5.0,0,A2,A2
9.999,A0,A3,A1,231.0,150.0,10,A0,A1
0.5,A1,A7,A2,0.0,150.0,0,A0,A2
21.499,A1,A6,A0,211.0,90.0,11,A0,A1
0.125,A1,A7,A1,0.0,5.0,10,A0,A2
3.7,A0,A4,A1,105.0,150.0,12,A1,A1
8.1,A0,A4,A0,272.0,150.0,5,A0,A1
1.999,A1,A2,A1,75.0,150.0,10,A0,A1
0.85,A0,A2,A1,75.0,150.0,1,A0,A1
15.85,A0,A2,A1,86.0,20.0,11,A0,A1
2.999,A1,A4,A1,115.0,150.0,1,A0,A1
7.099,A0,A8,A1,101.0,100.0,12,A0,A1
1.399,A0,A2,A1,60.0,150.0,7,A0,A1
6.7,A1,A6,A1,150.0,150.0,6,A0,A1
1.65,A0,A4,A1,140.0,150.0,1,A0,A1
3.0,A0,A7,A0,0.0,150.0,9,A1,A2
4.999,A0,A3,A0,129.0,150.0,4,A0,A1
0.799,A0,A4,A1,60.0,150.0,3,A0,A1
1.25,A0,A2,A1,0.0,125.0,10,A0,A2
0.5,A1,A7,A2,0.0,150.0,3,A2,A2
1.999,A0,A0,A1,113.0,150.0,5,A0,A1
13.3,A1,A4,A1,185.0,70.0,3,A1,A1
0.5,A1,A0,A1,125.0,150.0,9,A0,A0
22.49,A1,A4,A0,184.0,60.0,5,A0,A1
6.54,A1,A2,A1,90.0,100.0,6,A0,A1
9.99,A1,A6,A1,193.0,125.0,8,A0,A1
1.5,A0,A4,A1,113.0,150.0,5,A1,A1
0.65,A1,A2,A1,40.0,150.0,10,A0,A1
14.99,A0,,A0,250.0,150.0,1,A0,A1
2.6,A1,,A1,82.0,100.0,4,A0,A0
1.9,A0,A4,A0,0.0,150.0,3,A1,A2
2.999,A0,A4,A1,131.0,150.0,2,A1,A1
10.9,A1,A0,A0,92.0,125.0,10,A1,A1
16.5,A0,A0,A1,,70.0,9,A1,A1
10.48,A1,A4,A0,272.0,125.0,5,A3,A1
0.9,A0,A4,A1,125.0,150.0,9,A0,A1
3.1,A0,A4,A2,0.0,150.0,5,A1,A1
5.5,A1,,A1,90.0,100.0,4,A0,A1
3.999,A0,A2,A1,76.0,100.0,10,A3,A1
8.8,A0,A0,A1,170.0,125.0,3,A1,A1
0.5,A1,A4,A1,101.0,150.0,7,A0,A0
2.2,A1,A4,A0,222.0,150.0,3,A0,A2
15.8,A0,A4,A1,,60.0,4,A0,A1
3.25,A0,A7,A0,0.0,100.0,1,A0,A2
5.5,A1,,A0,163.0,150.0,3,A1,A0
1.95,A0,A2,A1,60.0,125.0,9,A0,A1
0.6,A1,A4,A1,75.0,150.0,12,A0,A1
0.18,A1,A2,A1,0.0,150.0,0,A0,A0
1.59,A0,A2,A1,98.0,150.0,7,A0,A1
2.5,A1,A2,A1,75.0,150.0,3,A0,A1
1.3,A0,A4,A0,150.0,5.0,5,A0,A2
0.0,A1,A4,A1,75.0,150.0,0,A0,A1
1.65,A0,A4,A1,174.0,150.0,7,A0,A2
6.3,A0,A4,A1,177.0,150.0,1,A0,A1
29.3,A1,A5,A1,140.0,10.0,10,A1,A1
3.9,A0,A4,A1,118.0,90.0,2,A0,A1
18.999,A0,A3,A0,170.0,125.0,2,A0,A1
1.8,A1,A7,A1,75.0,150.0,0,A0,A2
7.399,A0,A3,A1,193.0,150.0,4,A0,A1
